"pk","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Confirmed","Notes"
"1662019588","whiten2012human","971272219",">","1388146405","",NA,"Cumulative Culture","cultural evolution","hypothesis","","yes","culture is enormously richer than the repertoires of traditions seen in other species, largely because the process is cumulative"
"827586595","whiten2012human","971272219",">","2032488354","",NA,"cumulative culture","cultural evolution","review","","yes","The crucial cognitive advances that have allowed human cumulative culture to become so elaborate have been investigated in comparative studies that have suggested the difference arises from  children’s superior copying (imitative) abilities, amongst others."
"314233943","whiten2012human","2032488354",">","971272219","",NA,"cumulative culture","cultural evolution","review","","yes","The crucial cognitive advances that have allowed human cumulative culture to become so elaborate have been investigated in comparative studies that have suggested the difference arises from  children’s superior copying (imitative) abilities, amongst others."
"1280899666","whiten2012human","971272219",">","2208865428","",NA,"Cumulative Culture","cultural evolution","review","","yes","The crucial cognitive advances that have allowed human cumulative culture to become so elaborate have been investigated in comparative studies that have suggested the difference arises from humans’ capacity for pedagogy, amongst others."
"1033368654","whiten2012human","2208865428",">","971272219","",NA,"Cumulative Culture","cultural evolution","review","","yes","The crucial cognitive advances that have allowed human cumulative culture to become so elaborate have been investigated in comparative studies that have suggested the difference arises from humans’ capacity for pedagogy, amongst others."
"245733987","whiten2012human","971272219",">","2546262658","",NA,"cumulative culture","cultural evolution","review","","yes","These are not mutually exclusive, and there is evidence that hunter–gatherer cultures are transmitted by a rich mixture of observational learning, teaching and story-telling"
"96691024","whiten2012human","2546262658",">","971272219","",NA,"cumulative culture","cultural evolution","review","","yes","These are not mutually exclusive, and there is evidence that hunter–gatherer cultures are transmitted by a rich mixture of observational learning, teaching and story-telling"
"1760210665","whiten2012human","2546262658",">","1716266946","",NA,"Mindreading","cultural evolution","model","","yes",""
"2624133645","whiten2012human","1716266946",">","2546262658","",NA,"Mindreading","cultural evolution","model","","yes",""
"1701889991","whiten2012human","1716266946",">","4279190588","",NA,"Mindreading","cultural evolution","model","","yes",""
"287265436","whiten2012human","4279190588",">","1906467849","",NA,"Mindreading (Theory of Mind)","cultural evolution","model","","yes","minds in a hunter–gatherer band interpenetrate each other in all these respects, facilitating the closely integrated cooperation and egalitarian sharing and decision-making described earlier, which allow the band to act as a unified, sophisticated predatory ‘organism’. The mutually interpenetrating mindreading provides a central information processing system unattained by other species."
"2523241211","whiten2012human","1906467849",">","3858777019","",NA,"Language","cultural evolution","model","","yes","Language is the principal medium of the joint planning and coordination of the different hunting and gathering forays that later converge"
"3347697265","whiten2012human","3858777019",">","1906467849","",NA,"Language","cultural evolution","model","","yes","Language is the principal medium of the joint planning and coordination of the different hunting and gathering forays that later converge"
"3510327466","whiten2012human","4279190588",">","3858777019","",NA,"Mindreading (Theory of Mind)","cultural evolution","review","","yes","intentional use of language to inform others in relevant ways presupposes certain levels of mindreading, and more complex levels of mindreading permit more elaborate, intersubjective language use."
"2610705593","whiten2012human","3858777019",">","4279190588","",NA,"Mindreading (Theory of Mind)","cultural evolution","review","","yes","intentional use of language to inform others in relevant ways presupposes certain levels of mindreading, and more complex levels of mindreading permit more elaborate, intersubjective language use."
"378488482","whiten2012human","3260500405",">","3858777019","",NA,"Language","cultural evolution","review","","yes","apes use both gestures and vocalization in combination and there is evidence that they are more successful when they do so. P"
"3717856829","whiten2012human","2613392511",">","3858777019","",NA,"Language","cultural evolution","review","","yes","vocalizations signal the quality of different foods located by the caller, even extending to variants labelling particular high-quality food types. These calls are not automatic, but instead are given preferentially in the presence of valuable social partners"
"500048653","whiten2012human","1906467849",">","376579730","",NA,"cooperation","cultural evolution","review","","yes",""
"4217091254","whiten2012human","376579730",">","1906467849","",NA,"cooperation","cultural evolution","review","","yes",""
"1868387619","whiten2012human","3996663372",">","3858777019","",NA,"language","cultural evolution","experiment","","yes","Language is a requisite for sharing efforts"
"3804636504","whiten2012human","3858777019",">","3996663372","",NA,"language","cultural evolution","experiment","","yes","Language is a requisite for sharing efforts"
"214012664","whiten2012human","866976185",">","971272219","",NA,"cumulative culture","cultural evolution","model","","yes",""
"2341811542","whiten2012human","971272219",">","866976185","",NA,"cumulative culture","cultural evolution","model","","yes",""
"3405392908","whiten2012human","376579730",">","436860411","",NA,"Cooperation","cultural evolution","review","","yes"," Other forms of cooperation extend to childcare, with youngsters being left under supervision in the camp while their parents forage; San bushman hunting often incorporates extensive group discussion of hunt plans and the significance of tracks encountered, sign language as hunters close in on prey, coordinated searching, and analysis of the outcome of physical attacks on prey; accounts indicate that gathering is typically a collective activity (e.g. among Hadza, gathering parties average five women: [4]) and relies on information pooling and joint decision-making about foraging pathways and goals"
"3088847281","whiten2012human","436860411",">","1018397487","",NA,"Cooperation","cultural evolution","experiment","","yes","Experiments have shown that chimpanzees would collaborate when it was necessary for them to act together to obtain food "
"2562346016","whiten2012human","436860411",">","4263249254","",NA,"Cooperation","cultural evolution","experiment","","yes","chimpanzees communicate the intent to go on a border patrol, such that a party of males acts in a coordinated fashion, with a goal clearly different from that of hunting monkeys"
"2775566838","whiten2012human","436860411",">","1364900412","",NA,"Cooperation","cultural evolution","experiment","","yes","How mid-ranking individuals distribute their support in conflicts can profoundly influence the operative social hierarchy, such as which individual is able to occupy the top rank. Thus, chimpanzees cooperate to dominate others who would individually be capable of dominating them"
"3956860559","whiten2012human","3704975193",">","866976185","",NA,"Cumulative Culture","cultural evolution","experiment","","yes",""
"629373478","whiten2012human","3704975193",">","2546262658","",NA,"Cumulative Culture","cultural evolution","review","","yes","hunter–gatherer culture is cumulative. For example, the array of traps, weapons and other foraging tools is often elaborate and far beyond what any person could invent in their lifetime."
"2634238205","whiten2012human","2546262658",">","3704975193","",NA,"Cumulative Culture","cultural evolution","review","","yes","hunter–gatherer culture is cumulative. For example, the array of traps, weapons and other foraging tools is often elaborate and far beyond what any person could invent in their lifetime."
"432451013","whiten2012human","1906467849",">","3330056976","",NA,"Egalitarianism","cultural evolution","review","","yes",""
"1267405407","whiten2012human","3330056976",">","1906467849","",NA,"Egalitarianism","cultural evolution","review","","yes",""
"2829038800","whiten2012human","170243050",">","1211279768","",NA,"Egalitarianism","cultural evolution","hypothesis","","yes","As brain size and social intelligence evolved, potentially highranking individuals would be expected to have become more successful in maintaining the coalitions necessary to maintain high status, but others would have become more skilled at managing coalitions to keep them in check."
"4000715690","whiten2012human","1211279768",">","2861833662","",NA,"Egalitarianism","cultural evolution","hypothesis","",""," arms race between the Machiavellian social skills of those striving for the highest rank and of those working together to reduce the alpha’s dominance, eventually spiralling to a ceiling at which a fully egalitarian, leveled society exists because it is simply not cost-effective to attempt to dominate others"
"648658665","whiten2012human","2861833662",">","798829293","",NA,"Egalitarianism","cultural evolution","review","","yes","(broadly) monogamous means that, compared with that of the other great apes, their reproductive success tends to be more equal across the group, rather than dominated by an alpha male or by others of high rank."
"2737158340","whiten2012human","2861833662",">","3330056976","",NA,"Egalitarianism","cultural evolution","hypothesis","","yes"," arms race between the Machiavellian social skills of those striving for the highest rank and of those working together to reduce the alpha’s dominance, eventually spiralling to a ceiling at which a fully egalitarian, leveled society exists because it is simply not cost-effective to attempt to dominate others"
"269949369","whiten2012human","3330056976",">","2861833662","",NA,"","","","","",""
"2295722241","whiten2012human","3704975193",">","3858777019","",NA,"Language","cultural evolution","review","","yes","hunter–gatherer culture is enormously richer than the repertoires of traditions seen in other species, largely because the process is cumulative. That is true of language and numerous other components"
"3274013639","whiten2012human","3858777019",">","3704975193","none",NA,"Language","cultural evolution","review","","yes","hunter–gatherer culture is enormously richer than the repertoires of traditions seen in other species, largely because the process is cumulative [27,28]. That is true of language and numerous other components"
"3310817347","bentz2013languages","634707713","~=","2949246489","pos",NA,"morphology","language change","statistical","typological",NA,""
"1462863154","bentz2013languages","264262316",">","634707713","neg","3554226544","morphology","language change","statistical","typological",NA,"languages spoken by many second language speakers tend to have relatively small nominal case systems or no nominal case at all"
"3782181616","Everett2013","1689565228",">","2985801881","pos",NA,NA,"language change","statistical","","","""Languages with phonemic ejective consonants were found to occur closer to inhabitable regions of high elevation, when contrasted to languages without this class of sounds. (...) We suggest that ejective sounds might be facilitated at higher elevations due to the associated decrease in ambient air pressure, which reduces the physiological effort required for the compression of air in the pharyngeal cavity–a unique articulatory component of ejective sounds."""
"2298754549","ferdinand2013regularization","4248256416",">","508526560","neg",NA,"Regularization","cultural evolution","experiment","","","Regularization behavior in a non-linguistic domain"
"1610916514","gavin2013toward","3637099776",">","191368178","pos",NA,"ecology; language diversity","none","review","","","For example, Nettle (1996, 1998, 1999a) found support for the role of mean growing season (MGS) in driving linguistic diversification, whereas others (e.g., Currie and Mace 2009) have emphasized a more limited role for environmental variables."
"1642747584","gavin2013toward","3224745679",">","1228033448","pos",NA,"ecology; language diversity","none","review","","","For example, in a pioneering study, Birdsell (1953) showed the role of environmental productivity in influencing the distribution of ethnic groups."
"221985692","gavin2013toward","3637099776",">","2866204614","neg",NA,"ecology; language diversity","none","review","","","Nettle (1998, 1999a) hypothesized that shorter MGS (defined as the number of months with mean temperatures above 6 degrees Celsius and mean precipitation [in millimeters] at least double the mean temperature) contribute to greater ecological risk for humans, who in turn must increase social network size to cope with the risk, which leads to linguistic homogenization."
"4180562803","gavin2013toward","2866204614",">","1172349770","pos",NA,"ecology; language diversity","none","review","","","Nettle (1998, 1999a) hypothesized that shorter MGS (defined as the number of months with mean temperatures above 6 degrees Celsius and mean precipitation [in millimeters] at least double the mean temperature) contribute to greater ecological risk for humans, who in turn must increase social network size to cope with the risk, which leads to linguistic homogenization."
"1581330381","gavin2013toward","1172349770",">","191368178","neg",NA,"language diversity","none","review","","","Nettle (1998, 1999a) hypothesized that shorter MGS (defined as the number of months with mean temperatures above 6 degrees Celsius and mean precipitation [in millimeters] at least double the mean temperature) contribute to greater ecological risk for humans, who in turn must increase social network size to cope with the risk, which leads to linguistic homogenization."
"3294969639","gavin2013toward","223576992",">","191368178","pos",NA,"ecology; language diversity","none","review","","","Recent work shows that the importance of environmental factors such as net primary productivity and MGS is likely to change over time and that there is a significantly greater influence of these factors in forager and pastoralist groups than in agriculturalist societies"
"1962898854","gavin2013toward","3479274369","~","191368178","pos",NA,"ecology; language diversity","none","review","","","In several previous studies, correlations have also been noted between linguistic diversity and biological diversity (e.g., bird diversity, Sutherland 2003; plant diversity, Stepp et al. 2004; mammal diversity, Sutherland 2003; disease diversity, Fincher and Thornhill 2008; biodiversity, Moore et al. 2002). "
"654558205","gavin2013toward","3479274369",">","2373212071","pos",NA,"ecology; language diversity","none","review","","","Moore and colleagues (2002) reasoned that geographical patterns in biological and linguistic diversity may be associated through three possible avenues: (1) Biodiversity facilitates language diversity through resource partitioning,"
"1158176557","gavin2013toward","2373212071",">","191368178","pos",NA,"ecology; language diversity","none","review","","","Moore and colleagues (2002) reasoned that geographical patterns in biological and linguistic diversity may be associated through three possible avenues: (1) Biodiversity facilitates language diversity through resource partitioning,"
"283205271","gavin2013toward","1683164269",">","191368178","pos",NA,"ecology; language diversity","none","review","","","A link between spatial heterogeneity and diversity also appears to exist for languages. Both Michalopolous (2008) and Mace and Pagel (1995) noted strong correlations between habitat heterogeneity and linguistic diversity."
"4074869252","gavin2013toward","2745657806",">","1620417773","pos",NA,"ecology; language diversity","none","review","","","solation, such as that created by mountains or oceans, is theorized to promote cultural and linguistic diversity by increasing the costs of social interaction with neighboring groups (Stepp et al. 2005), but the evidence for this effect is mixed. For example, Nettle (1996) noted a negative correlation between language range size and altitudinal variation (r = –.60, p < .001)"
"3035058731","gavin2013toward","1620417773",">","191368178","pos",NA,"language diversity","none","review","","","solation, such as that created by mountains or oceans, is theorized to promote cultural and linguistic diversity by increasing the costs of social interaction with neighboring groups (Stepp et al. 2005), but the evidence for this effect is mixed. For example, Nettle (1996) noted a negative correlation between language range size and altitudinal variation (r = –.60, p < .001)"
"795382957","gavin2013toward","2745657806","/>","191368178","none",NA,"ecology; language diversity","none","review","","","whereas Currie and Mace (2009) concluded that topography (measured as the standard deviation of altitude within a grid cell) has only a weak correlation with language range size at a global scale. Gavin and Sibanda (2012) found that more-isolated islands in the Pacific support less language diversity (possibly because of either the time since the last settlement or environmental factors that covary with isolation—e.g., soil fertility). "
"3748778282","gavin2013toward","3082542981",">","191368178","pos",NA,"language diversity","none","review","","","In the hunter–gatherer societies of the time, the dominant force in language creation is likely to have been fissioning mechanisms, which resulted from a maximum group size of around 500–1000 individuals"
"3424884163","gavin2013toward","3799227097",">","191368178","neg",NA,"language diversity","none","review","",""," Indeed, the number of languages has been in decline since the Neolithic as agricultural groups have spread, replacing hunter–gatherers, and population movements have tended to reduce language stock diversity "
"4182715","gavin2013toward","2379220120",">","191368178","neg",NA,"language diversity","none","review","","","Currie and Mace (2009) concluded that political complexity is a key driver of patterns in language range size, a result that supports a large body of theoretical work in which it is posited that the spread of politically complex agricultural societies is a dominant factor in the reduction of language diversity "
"2520152577","gavin2013toward","2404186540","/>","191368178","none",NA,"language diversity","none","review","","","Other sociocultural factors, including relative wealth, social connectedness, and subsistence strategies, have garnered little support from previous empirical studies"
"2564223788","gavin2013toward","3057417342","/>","191368178","none",NA,"language diversity","none","review","","","Other sociocultural factors, including relative wealth, social connectedness, and subsistence strategies, have garnered little support from previous empirical studies"
"608794419","gavin2013toward","4202478006","/>","191368178","none",NA,"language diversity","none","review","","","Other sociocultural factors, including relative wealth, social connectedness, and subsistence strategies, have garnered little support from previous empirical studies"
"667447556","gavin2013toward","3799227097",">","1857300758","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"3906134581","gavin2013toward","1857300758",">","191368178","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"1866672217","gavin2013toward","403042140",">","3799227097","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"1088312839","gavin2013toward","914018653",">","3799227097","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"3663187505","gavin2013toward","1293489531",">","3799227097","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"1564459378","gavin2013toward","670651576",">","3799227097","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"2299593017","gavin2013toward","1323201392",">","3799227097","pos",NA,"language diversity","none","hypothesis","","","Although many underlying factors may influence the movement of groups of people (e.g., population growth, war, famine, exploration, trade), movement processes themselves can lead to group isolation, which is a crucial outcome for language diversification."
"3900226671","gavin2013toward","3799227097",">","3011025056","pos",NA,"language diversity","none","hypothesis","","","In contrast, when a group moves into an already populated area, contact with other groups becomes important in shaping linguistic diversity."
"2121826419","gavin2013toward","3011025056",">","191368178","n-m",NA,"language diversity","none","hypothesis","","","Theoretically, groups that come into contact may remain intact, with their languages undergoing little or no change. In other cases, contact can result in an expanding population replacing or displacing an existing population and its language (Bellwood 2009). Contact can also result in the expansion of the geographical range of a language without the replacement or displacement of existing populations through cultural assimilation, cultural diffusion, and language adoption (Bellwood 2009)."
"2789765082","gavin2013toward","3011025056",">","3408910299","pos",NA,"language diversity","none","hypothesis","","","More commonly, contact may contribute to patterns of linguistic disparity by influencing language change through borrowing. Borrowing can affect many different aspects of a language, including the lexicon (i.e., vocabulary), syntax (i.e., sentence-level grammar), and phonology (i.e., sound systems)."
"3870911908","gavin2013toward","3011025056",">","3495191649","pos",NA,"language diversity","none","review","","","Contact may also lead to the formation of new languages, such as creoles and mixed languages (Thomason and Kaufman 1989)."
"3833217235","gavin2013toward","534123083",">","1318407075","neg",NA,"language diversity","none","review","","","If a particular language is associated with social or economic advantage, ethnolinguistic groups will tend to favor that language, and the language will tend to prosper either from demic change or from cultural diffusion from one group to another as a result of prestige effects (Foley 2004). The clearest example of such a process comes from modern instances of language endangerment in countries such as the United States and Australia, where the languages of disadvantaged indigenous and migrant groups have low levels of intergenerational transfer and shifts to locally dominant languages are common (Grenoble and Whaley 1998). "
"3977915859","gavin2013toward","408269931",">","1318407075","neg",NA,"language diversity","none","review","","","If a particular language is associated with social or economic advantage, ethnolinguistic groups will tend to favor that language, and the language will tend to prosper either from demic change or from cultural diffusion from one group to another as a result of prestige effects (Foley 2004). The clearest example of such a process comes from modern instances of language endangerment in countries such as the United States and Australia, where the languages of disadvantaged indigenous and migrant groups have low levels of intergenerational transfer and shifts to locally dominant languages are common (Grenoble and Whaley 1998). "
"324118820","gavin2013toward","4077221114",">","3698974369","pos",NA,"language diversity","none","hypothesis","","","In addition, relative population densities are key in determining the outcome of encounters among language groups, with higher densities often conferring a competitive advantage."
"2768353211","gavin2013toward","3121543588",">","4077221114","pos",NA,"language diversity","none","hypothesis","","","High population densities are often a result of technological and political factors."
"1483588237","gavin2013toward","3121543588",">","2379220120","pos",NA,"language diversity","none","hypothesis","","","For example, technological advances, such as farming, have also permitted higher population densities, which have led to increased political complexity."
"1089499645","gavin2013toward","2379220120",">","2565278095","pos",NA,"language diversity","none","hypothesis","","","Politically complex societies living at higher densities tend to have increased levels of labor specialization."
"3345143076","gavin2013toward","2565278095",">","3121543588","pos",NA,"language diversity","none","hypothesis","","","Politically complex societies living at higher densities tend to have increased levels of labor specialization. This provides a feedback mechanism, further driving technological advances and increasing the competitive advantage of one group over others. "
"3977610265","gavin2013toward","3698974369",">","191368178","neg",NA,"language diversity","none","review","","","The expansion of relatively politically complex farming groups has radically changed the landscape of language diversity across much of the planet over the last 10,000 years as the languages of the farming groups displaced or assimilated the languages of many hunter–gatherers (Currie and Mace 2009). "
"2217957952","gavin2013toward","1683164269",">","1702767552","pos",NA,"ecology; language diversity","none","hypothesis","","","Environmental heterogeneity can also interact with selection to produce specialization, because different livelihood strategies are better suited to different conditions."
"832267787","gavin2013toward","1702767552",">","3692972676","pos",NA,"language diversity","none","hypothesis","","","Environmental heterogeneity can also interact with selection to produce specialization, because different livelihood strategies are better suited to different conditions. This specialization can lead to group boundary formation and, therefore, to linguistic diversification (e.g., the difference between pastoralists and agriculturalists)."
"3849948352","gavin2013toward","3692972676",">","191368178","pos",NA,"language diversity","none","hypothesis","","","Environmental heterogeneity can also interact with selection to produce specialization, because different livelihood strategies are better suited to different conditions. This specialization can lead to group boundary formation and, therefore, to linguistic diversification (e.g., the difference between pastoralists and agriculturalists)."
"2984897649","gavin2013toward","3637099776","~=","3224745679","pos",NA,"","none","other","","","[This is a biological fact. This paragraph states this implicitly, but not explicitly:] However, subsequent studies (table 1; Sutherland 2003, Currie and Mace 2009, Gavin and Sibanda 2012) in different regions have shown less support for the role of MGS. Given the latitudinal patterns present, it is surprising that previous studies have indicated that both individual environmental variables, such as net primary productivity, and suites of environmental factors explain (in the statistical sense) only a small percentage of the variance in linguistic diversity (e.g., less than 20%; Moore et al. 2002, Currie and Mace 2009). Recent work shows that the importance of environmental factors such as net primary productivity and MGS is likely to change over time and that there is a significantly greater influence of these factors in forager and pastoralist groups than in agriculturalist societies (Currie and Mace 2012)."
"1767214961","gavin2013toward","2414426589",">","191368178","pos",NA,"language diversity","none","hypothesis","","","Finally, time is a vital precondition of the linguistic diversification processes. Movement, contact, and selection all shape group boundaries, but these boundaries must be in place for a sufficient time in order for linguistic diversification to occur."
"3114611185","gavin2013toward","3974655723",">","4011348903","neg",NA,"language diversity; sociolinguistics","none","review","",""," Trudgill (2011) listed five major complexity-producing social factors: small group size, dense social networks, large amounts of shared information, high stability, and low levels of contact (see also Labov 2010)."
"2969132305","gavin2013toward","3672726309",">","4011348903","pos",NA,"language diversity; sociolinguistics","none","review","",""," Trudgill (2011) listed five major complexity-producing social factors: small group size, dense social networks, large amounts of shared information, high stability, and low levels of contact (see also Labov 2010)."
"1682434582","gavin2013toward","4115379846",">","4011348903","pos",NA,"language diversity; sociolinguistics","none","review","",""," Trudgill (2011) listed five major complexity-producing social factors: small group size, dense social networks, large amounts of shared information, high stability, and low levels of contact (see also Labov 2010)."
"1049253937","gavin2013toward","1270992509",">","4011348903","pos",NA,"language diversity; sociolinguistics","none","review","",""," Trudgill (2011) listed five major complexity-producing social factors: small group size, dense social networks, large amounts of shared information, high stability, and low levels of contact (see also Labov 2010)."
"2175628097","gavin2013toward","3011025056",">","4011348903","neg",NA,"language diversity; sociolinguistics","none","review","",""," Trudgill (2011) listed five major complexity-producing social factors: small group size, dense social networks, large amounts of shared information, high stability, and low levels of contact (see also Labov 2010)."
"2625546372","gavin2013toward","1746840506",">","4177474738","n-m",NA,"language diversity; sociolinguistics","none","review","","","Nettle (1999c) argued that rates of change are greater in small populations, because the smaller the number of speakers of a language is, the less time is required for changes to diffuse across the entire speech community. Conversely, Milroy (1992) and sociolinguists such as Trudgill (2005) have argued that smaller communities exhibit slower rates of change, because the dense and multiplex social network structures that such groups exhibit are known to be resistant to the introduction of innovations (Granovetter 1983). Therefore, the relationship between population size and rates of change is not at all straightforward."
"1501573078","gavin2013toward","3011025056",">","4177474738","pos",NA,"language diversity","none","review","","","Language contact has also been suggested as a cause of increased rates of change, primarily on the basis of the observation that languages in contact not only show the results of contact-induced change but also tend to show other language-internal changes, as well (Trudgill 2011)."
"1894681198","gavin2013toward","3837172764",">","4011348903","neg",NA,"language diversity","none","review","","","In addition, a language that is frequently acquired by adult learners tends to lack the complexity of languages that are learned only by children, because adult acquisition acts as a selective pressure against complexity (Trudgill 2005, 2011)."
"592603435","gavin2013toward","103126743",">","629176724","pos",NA,"language diversity","none","review","","","One famous case involves the languages of the Vaupés region of Amazonia (Epps 2006), where the combination of widespread exogamy and strong cultural prohibitions against language mixing have led to languages showing almost no lexical borrowings but strong structural convergence."
"3235175671","miyagawa2013emergence","1118704903",">","3036999762","pos",NA,"linguistics","preadaptation","hypothesis","","","exemplified by birdsongs"
"3547023964","miyagawa2013emergence","780032119",">","3036999762","pos",NA,"linguistics","preadaptation","hypothesis","","","exemplified by alarm calls"
"3101069128","miyagawa2013emergence","2642888319",">","780032119","n-m",NA,"","none","","","",""
"1681817403","mueller2013general","1891808124","~","788809357","neg",NA,"Rational learning","cultural evolution","logical","","",NA
"2427602497","mueller2013general","4115379846","~","788809357","n-m",NA,"Rational learning","cultural evolution","logical","","",NA
"1936589576","pagel2013ultraconserved","2139249206",">","2844212883","neg",NA,NA,"language change","statistical","","","Here we use a statistical model, which takes into account the frequency with which words are used in common everyday speech, to predict the existence of a set of such highly conserved words among seven language families of Eurasia postulated to form a linguistic superfamily that evolved from a common ancestor around 15,000 y ago."
"71308495","twomey2013cognitive","376579730",">","4234432752","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"Cooking in a group context implies the kind of trust, tolerance, restraint and social awareness associated with modern human societies."
"3030139540","twomey2013cognitive","389791574",">","4234432752","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Cooking would have provided a regular net-energy return relative to fire-keeping costs (Wrangham & Conklin-Brittain 2003). ... cooking probably provided the consistent motivation and return for effort needed to encourage early humans to keep a fire going"
"1499980257","twomey2013cognitive","3260460435",">","376579730","neg",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Effective cooperation directed at future rewards and an ongoing mutual benefit requires that free-riders can be identified and discouraged."
"23127274","twomey2013cognitive","1857604881",">>","376579730","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Human cooperation also implies intersubjective communication involving individuals jointly attending to, and communicating information about mutually beneficial future states (Ga_rdenfors 2008; Hurford 2007)."
"2899982357","twomey2013cognitive","2647895021",">>","376579730","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Human cooperation also implies intersubjective communication involving individuals jointly attending to, and communicating information about mutually beneficial future states (Ga_rdenfors 2008; Hurford 2007)."
"15378827","twomey2013cognitive","2252199623",">","376579730","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Cooperation directed at future goals and involving complimentary roles requires complex social cognition (Tomasello 2009)."
"4146779936","twomey2013cognitive","1810583129",">>","376579730","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Humanlike cooperation implies informational theory of mind, joint attention, collective intentionality and intersubjective communication. ... Informational theory of mind refers to understanding the knowledge and beliefs of others, as against inferring their intentions from what they can see and hear or from contextual cues."
"1233930588","twomey2013cognitive","376579730",">>","3515103472","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"Accessing fire from nature or other groups implies planning and cooperation directed at a future reward."
"1086722171","twomey2013cognitive","322766061",">>","3515103472","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"Accessing fire from nature or other groups implies planning and cooperation directed at a future reward."
"3019028838","twomey2013cognitive","376579730",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"In cold conditions when individuals could not afford to be without fire for long, social networks of local groups who helped each other out by allowing free access would have been adaptive for all individuals in an effective population (Gowlett 2006, 306)."
"3570080729","twomey2013cognitive","866976185",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Ofek argues (2001, 161) that the problems associated with accessing fire before the invention of fire making would have demanded an incipient form of market exchange involving specialist fire keepers who traded fire for other goods or services."
"3723718783","twomey2013cognitive","3066741448",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"In an effective population of fire users domestic fires would have provided a more readily available ignition source. This suggests that before the invention of fire making fire users often relied on other domestic fires to regain fire."
"4213341243","twomey2013cognitive","482067994",">>","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"Before the invention of fire making, controlling fire involved transporting fire when a group relocated."
"1136681367","twomey2013cognitive","2173926777",">>","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"If access was difficult, then provisioning, protecting and transporting fire were necessary to ensure individuals could regularly benefit from fire. � I am assuming that local groups kept communal fires that serviced all members, rather than individu- als keeping fires for private use."
"1933234037","twomey2013cognitive","3870061419",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"Gowlett suggests that controlling fire presupposes a �considerable investment in fuel� (2010, 352). Evidence from some Middle Pleistocene sites suggests large amounts of wood fuel were brought in from remote locations (Gamble et al. 2011; Gowlett 2006)."
"2978859382","twomey2013cognitive","50176246",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"They also could have used bone [as a fuel] as many prehistoric humans did (Thery-Parisot 2002). A heavy reliance on bone as a fuel source is unlikely however, because this could have led to the curious situation of people having to hunt for fuel (Thery-Parisot 2002)."
"2175193173","twomey2013cognitive","1652230443","/>","389791574","pos",NA,"fire;cooperation;foraging","coevolution","review","",NA,"We can also be sure controlled use of fire without fire making preceded the invention and diffusion of ignition technologies (Goudsblom 1992; Ofek 2001)"
"2327017746","twomey2013cognitive","4162364166","/>","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"If Middle Pleistocene fire users could not afford to wait months or years for a fortuitous wildfire or lightning strike and did not live near an active volcano, then natural fires were not really an option for them."
"3857332655","twomey2013cognitive","2479610665",">","389791574","pos",NA,"fire;cooperation;foraging","coevolution","hypothesis","",NA,"However, if local groups were widely distributed and population densities low, individuals who lost fire may have had to travel for several days in order to find another group and would spend more time without fire if they lost it regularly."
